BodyID,Name,CBF,M-type,C-type
1071342414,AVLP070b,AVL02,AVL02m,AVL02r_pct
1757481665,AVLP070b,AVL02,AVL02m,AVL02r_pct
1786841971,AVLP070b,AVL02,AVL02m,AVL02r_pct
5812995931,AVLP070b,AVL02,AVL02m,AVL02r_pct
857455968,AVLP071a,AVL02,AVL02y,AVL02od_pct
5813013207,AVLP071b,AVL02,AVL02y,AVL02of_pct
573090850,AVLP072a,AVL02,AVL02a,AVL02a_pct
919185724,AVLP073a,AVL02,AVL02x,AVL02ola_pct
1074476096,AVLP074a,AVL02,AVL02o,AVL02lg_pct
1074480375,AVLP074a,AVL02,AVL02o,AVL02lg_pct
1198576311,AVLP074b,AVL02,AVL02o,AVL02u_pct
1386780716,AVLP074b,AVL02,AVL02o,AVL02u_pct
1820561194,AVLP074b,AVL02,AVL02o,AVL02u_pct
982968977,AVLP075a,AVL03,AVL03o,AVL03h_pct
1321352281,AVLP075a,AVL03,AVL03o,AVL03h_pct
1075400240,AVLP075b,AVL03,AVL03o,AVL03om_pct
1075741037,AVLP075b,AVL03,AVL03o,AVL03om_pct
796754549,AVLP075c,AVL03,AVL03o,AVL03s_pct
5813057853,AVLP075c,AVL03,AVL03o,AVL03s_pct
1321042078,AVLP076a,AVL03,AVL03i,AVL03j_a_pct
5813027142,AVLP076a,AVL03,AVL03i,AVL03j_a_pct
1603710566,AVLP076b,AVL03,AVL03i,AVL03j_b_pct
1604047384,AVLP076b,AVL03,AVL03i,AVL03j_b_pct
1415480049,AVLP076c,AVL03,AVL03i,AVL03j_c_pct
1603714772,AVLP076c,AVL03,AVL03i,AVL03j_c_pct
1162516527,AVLP076d,AVL03,AVL03i,AVL03lh_pct
1415484346,AVLP076d,AVL03,AVL03i,AVL03lh_pct
1291289106,AVLP076e,AVL03,AVL03i,AVL03oo_pct
1105178295,AVLP077a,AVL03,AVL03f,AVL03g_pct
1480891757,AVLP077b,AVL03,AVL03f,AVL03i_pct
1259295990,AVLP077c,AVL03,AVL03f,AVL03ok_pct
1012954687,AVLP077d,AVL03,AVL03f,AVL03on_pct
1075062749,AVLP078a,AVL03,AVL03p,AVL03ln_pct
1290270553,AVLP078b,AVL03,AVL03p,AVL03lo_pct
1012622865,AVLP078c,AVL03,AVL03p,AVL03ow_pct
1353359159,AVLP078d,AVL03,AVL03p,AVL03ox_pct
950888882,AVLP078e,AVL03,AVL03p,AVL03t_pct
1382343142,AVLP078e,AVL03,AVL03p,AVL03t_pct
5813080260,AVLP079a,AVL03,AVL03a,AVL03oq_pct
1513614683,AVLP080a,AVL03,AVL03g,AVL03lp_pct
1413771042,AVLP080b,AVL03,AVL03g,AVL03ou_pct
1539193374,AVLP081a,AVL03,AVL03c,AVL03os_pct
1162180404,AVLP082a,AVL03,AVL03s,AVL03b_e_pct
1193539096,AVLP082a,AVL03,AVL03s,AVL03b_e_pct
1447452334,AVLP082b,AVL03,AVL03s,AVL03oz_pct
1012329216,AVLP083a,AVL03,AVL03t,AVL03a_pct
1415126563,AVLP083a,AVL03,AVL03t,AVL03a_pct
1448111953,AVLP083a,AVL03,AVL03t,AVL03a_pct
1574700181,AVLP083a,AVL03,AVL03t,AVL03a_pct
5813061299,AVLP083a,AVL03,AVL03t,AVL03a_pct
1195870226,AVLP083b,AVL03,AVL03t,AVL03b_b_pct
1256268811,AVLP083b,AVL03,AVL03t,AVL03b_b_pct
951916894,AVLP083c,AVL03,AVL03t,AVL03d_pct
1106093869,AVLP083c,AVL03,AVL03t,AVL03d_pct
1193214867,AVLP083c,AVL03,AVL03t,AVL03d_pct
1262632452,AVLP083d,AVL03,AVL03t,AVL03la_pct
1320286990,AVLP083e,AVL03,AVL03t,AVL03lf_pct
5813038350,AVLP083e,AVL03,AVL03t,AVL03lf_pct
1043696281,AVLP083f,AVL03,AVL03t,AVL03lg_pct
5812986197,AVLP083f,AVL03,AVL03t,AVL03lg_pct
5813013574,AVLP083f,AVL03,AVL03t,AVL03lg_pct
1106443149,AVLP083g,AVL03,AVL03t,AVL03li_pct
1168487432,AVLP083g,AVL03,AVL03t,AVL03li_pct
1044028675,AVLP083h,AVL03,AVL03t,AVL03lj_pct
1135777647,AVLP083h,AVL03,AVL03t,AVL03lj_pct
920536487,AVLP083i,AVL03,AVL03t,AVL03lk_pct
1044343952,AVLP083i,AVL03,AVL03t,AVL03lk_pct
1132764433,AVLP083j,AVL03,AVL03t,AVL03lm_pct
1225238274,AVLP083j,AVL03,AVL03t,AVL03lm_pct
1448181901,AVLP083j,AVL03,AVL03t,AVL03lm_pct
1135112830,AVLP083k,AVL03,AVL03t,AVL03olb_pct
1256605576,AVLP083l,AVL03,AVL03t,AVL03oy_pct
859166241,AVLP083m,AVL03,AVL03t,AVL03u_pct
947564983,AVLP083m,AVL03,AVL03t,AVL03u_pct
1168543037,AVLP083n,AVL03,AVL03t,AVL03x_pct
671233447,AVLP083o,AVL03,AVL03t,AVL03z_a_pct
764330286,AVLP083o,AVL03,AVL03t,AVL03z_a_pct
1043705078,AVLP083o,AVL03,AVL03t,AVL03z_a_pct
859166719,AVLP083p,AVL03,AVL03t,AVL03z_b_pct
1167796848,AVLP083p,AVL03,AVL03t,AVL03z_b_pct
1014016336,AVLP083q,AVL03,AVL03t,AVL03z_c_pct
1044701474,AVLP083q,AVL03,AVL03t,AVL03z_c_pct
797424771,AVLP083r,AVL03,AVL03t,AVL03z_d_pct
1193210995,AVLP083r,AVL03,AVL03t,AVL03z_d_pct
5813133312,AVLP083r,AVL03,AVL03t,AVL03z_d_pct
516421917,AVLP084a,AVL03,AVL03q,AVL03ll_pct
1225575153,AVLP084a,AVL03,AVL03q,AVL03ll_pct
1228545481,AVLP084a,AVL03,AVL03q,AVL03ll_pct
1259576269,AVLP084a,AVL03,AVL03q,AVL03ll_pct
829163055,AVLP084b,AVL03,AVL03q,AVL03v_pct
951597076,AVLP084b,AVL03,AVL03q,AVL03v_pct
951933611,AVLP084b,AVL03,AVL03q,AVL03v_pct
5813047990,AVLP084b,AVL03,AVL03q,AVL03v_pct
828144800,AVLP085a,AVL03,AVL03r,AVL03c_pct
1164817714,AVLP085a,AVL03,AVL03r,AVL03c_pct
5812983081,AVLP085a,AVL03,AVL03r,AVL03c_pct
5813022455,AVLP085a,AVL03,AVL03r,AVL03c_pct
5813099340,AVLP085a,AVL03,AVL03r,AVL03c_pct
797101318,AVLP085b,AVL03,AVL03r,AVL03ol_pct
981924087,AVLP085b,AVL03,AVL03r,AVL03ol_pct
951592811,AVLP085c,AVL03,AVL03r,AVL03w_a_pct
981967586,AVLP085c,AVL03,AVL03r,AVL03w_a_pct
1195866078,AVLP085c,AVL03,AVL03r,AVL03w_a_pct
921235264,AVLP085d,AVL03,AVL03r,AVL03w_b_pct
1010998659,AVLP085d,AVL03,AVL03r,AVL03w_b_pct
1011335902,AVLP085d,AVL03,AVL03r,AVL03w_b_pct
1319988625,AVLP086a,AVL03,AVL03m,AVL03oj_pct
1350340954,AVLP086a,AVL03,AVL03m,AVL03oj_pct
5901214960,AVLP086a,AVL03,AVL03m,AVL03oj_pct
1009980185,AVLP086b,AVL03,AVL03m,AVL03q_pct
1102407288,AVLP086b,AVL03,AVL03m,AVL03q_pct
1162081064,AVLP086b,AVL03,AVL03m,AVL03q_pct
1226202007,AVLP086c,AVL03,AVL03m,AVL03r_pct
1451216904,AVLP086c,AVL03,AVL03m,AVL03r_pct
5812990235,AVLP086c,AVL03,AVL03m,AVL03r_pct
795362225,AVLP087a,AVL03,AVL03k,AVL03m_a_pct
1505152580,AVLP087a,AVL03,AVL03k,AVL03m_a_pct
5813010405,AVLP087a,AVL03,AVL03k,AVL03m_a_pct
765028935,AVLP087b,AVL03,AVL03k,AVL03m_b_pct
765050884,AVLP087b,AVL03,AVL03k,AVL03m_b_pct
5812986217,AVLP088a,AVL03,AVL03l,AVL03le_pct
796056849,AVLP088b,AVL03,AVL03l,AVL03n_pct
827086517,AVLP088b,AVL03,AVL03l,AVL03n_pct
889540433,AVLP088b,AVL03,AVL03l,AVL03n_pct
1259230618,AVLP088c,AVL03,AVL03l,AVL03ov_pct
826062651,AVLP088d,AVL03,AVL03l,AVL03p_pct
1382023849,AVLP088d,AVL03,AVL03l,AVL03p_pct
1014344148,AVLP089a,AVL03,AVL03b,AVL03or_pct
1785486134,AVLP090a,AVL05,AVL05e,AVL05e_pct
1443036085,AVLP091a,AVL05,AVL05f,AVL05os_pct
1446756739,AVLP091a,AVL05,AVL05f,AVL05os_pct
1474736336,AVLP091a,AVL05,AVL05f,AVL05os_pct
1508874056,AVLP091b,AVL05,AVL05f,AVL05p_pct
1538156282,AVLP091b,AVL05,AVL05f,AVL05p_pct
1571634471,AVLP091b,AVL05,AVL05f,AVL05p_pct
1658040290,AVLP091b,AVL05,AVL05f,AVL05p_pct
1291633691,AVLP091c,AVL05,AVL05f,AVL05w_a_pct
1322306508,AVLP091c,AVL05,AVL05f,AVL05w_a_pct
1384052612,AVLP091c,AVL05,AVL05f,AVL05w_a_pct
1353704387,AVLP091d,AVL05,AVL05f,AVL05w_b_pct
1477447226,AVLP091d,AVL05,AVL05f,AVL05w_b_pct
1568561101,AVLP092a,AVL05,AVL05r,AVL05li_pct
1290930207,AVLP092b,AVL05,AVL05r,AVL05oj_pct
1451562506,AVLP093a,AVL06,AVL06a,AVL06ol_pct
1013011315,AVLP093b,AVL06,AVL06a,AVL06q_pct
5813021583,AVLP094a,AVL06,AVL06f,AVL06oi_pct
5813032849,AVLP094b,AVL06,AVL06f,AVL06on_pct
517090901,AVLP094c,AVL06,AVL06f,AVL06s_pct
671574812,AVLP095a,AVL06,AVL06b,AVL06p_pct
1479824955,AVLP096a,AVL07,AVL07a,AVL07a_pct
1449848294,AVLP097a,AVL07,AVL07f,AVL07e_pct
921232037,AVLP098a,AVL07,AVL07h,AVL07g_pct
1168845584,AVLP098a,AVL07,AVL07h,AVL07g_pct
1230893838,AVLP098a,AVL07,AVL07h,AVL07g_pct
1231239491,AVLP098a,AVL07,AVL07h,AVL07g_pct
1387095695,AVLP098a,AVL07,AVL07h,AVL07g_pct
1415774445,AVLP098a,AVL07,AVL07h,AVL07g_pct
766389130,AVLP098b,AVL07,AVL07h,AVL07la_pct
1387773463,AVLP098b,AVL07,AVL07h,AVL07la_pct
766389528,AVLP098c,AVL07,AVL07h,AVL07lb_pct
673639143,AVLP099a,AVL07,AVL07g,AVL07f_pct
1199181443,AVLP100a,AVL07,AVL07n,AVL07n_pct
1136498477,AVLP101a,AVL08,AVL08h,AVL08h_pct
1229538180,AVLP101a,AVL08,AVL08h,AVL08h_pct
1351628071,AVLP101a,AVL08,AVL08h,AVL08h_pct
1356743512,AVLP102a,AVL08,AVL08e,AVL08d_pct
1357088989,AVLP102a,AVL08,AVL08e,AVL08d_pct
1259890841,AVLP102b,AVL08,AVL08e,AVL08e_a_pct
1357084643,AVLP102b,AVL08,AVL08e,AVL08e_a_pct
1259895761,AVLP102c,AVL08,AVL08e,AVL08e_b_pct
1354722783,AVLP102c,AVL08,AVL08e,AVL08e_b_pct
5813038167,AVLP102c,AVL08,AVL08e,AVL08e_b_pct
1167205022,AVLP103a,AVL08,AVL08n,AVL08od_pct
1355745773,AVLP103a,AVL08,AVL08n,AVL08od_pct
947233693,AVLP103b,AVL08,AVL08n,AVL08oe_pct
1012108434,AVLP103b,AVL08,AVL08n,AVL08oe_pct
1014327603,AVLP103c,AVL08,AVL08n,AVL08oh_pct
1042767699,AVLP103c,AVL08,AVL08n,AVL08oh_pct
1511240183,AVLP103c,AVL08,AVL08n,AVL08oh_pct
1105157124,AVLP103d,AVL08,AVL08n,AVL08oi_pct
1105459542,AVLP103d,AVL08,AVL08n,AVL08oi_pct
1416749916,AVLP103e,AVL08,AVL08n,AVL08oj_pct
1419836599,AVLP103e,AVL08,AVL08n,AVL08oj_pct
1447465334,AVLP103e,AVL08,AVL08n,AVL08oj_pct
1107095537,AVLP103f,AVL08,AVL08n,AVL08ok_pct
1511602490,AVLP103f,AVL08,AVL08n,AVL08ok_pct
5813038035,AVLP103f,AVL08,AVL08n,AVL08ok_pct
1355042349,AVLP103g,AVL08,AVL08n,AVL08om_pct
5813067916,AVLP103g,AVL08,AVL08n,AVL08om_pct
1199181469,AVLP103h,AVL08,AVL08n,AVL08q_pct
5813058104,AVLP103h,AVL08,AVL08n,AVL08q_pct
1104798905,AVLP103i,AVL08,AVL08n,AVL08w_a_pct
5813047383,AVLP103i,AVL08,AVL08n,AVL08w_a_pct
1012112752,AVLP103j,AVL08,AVL08n,AVL08w_b_pct
1230903191,AVLP103j,AVL08,AVL08n,AVL08w_b_pct
1386755292,AVLP103j,AVL08,AVL08n,AVL08w_b_pct
1011763168,AVLP103k,AVL08,AVL08n,AVL08w_c_pct
5813016302,AVLP103k,AVL08,AVL08n,AVL08w_c_pct
1231244303,AVLP103l,AVL08,AVL08n,AVL08x_pct
1355383564,AVLP103l,AVL08,AVL08n,AVL08x_pct
5813022999,AVLP103l,AVL08,AVL08n,AVL08x_pct
951567246,AVLP104a,AVL08,AVL08k,AVL08m_pct
981583738,AVLP104a,AVL08,AVL08k,AVL08m_pct
1289238793,AVLP105a,AVL08,AVL08d,AVL08oa_pct
5901202967,AVLP105a,AVL08,AVL08d,AVL08oa_pct
1355736858,AVLP106a,AVL08,AVL08f,AVL08f_pct
5813017914,AVLP106a,AVL08,AVL08f,AVL08f_pct
1356743173,AVLP107a,AVL08,AVL08g,AVL08g_pct
1357088826,AVLP107a,AVL08,AVL08g,AVL08g_pct
1357088864,AVLP107a,AVL08,AVL08g,AVL08g_pct
1357093131,AVLP107a,AVL08,AVL08g,AVL08g_pct
1357438446,AVLP107a,AVL08,AVL08g,AVL08g_pct
1357774525,AVLP107a,AVL08,AVL08g,AVL08g_pct
1356061127,AVLP107b,AVL08,AVL08g,AVL08s_pct
1357097532,AVLP107b,AVL08,AVL08g,AVL08s_pct
1387471295,AVLP107c,AVL08,AVL08g,AVL08t_pct
1478491453,AVLP107c,AVL08,AVL08g,AVL08t_pct
423351806,AVLP108a,AVL08,AVL08j,AVL08j_pct
513741732,AVLP108a,AVL08,AVL08j,AVL08j_pct
517479202,AVLP108a,AVL08,AVL08j,AVL08j_pct
576161592,AVLP108a,AVL08,AVL08j,AVL08j_pct
577464071,AVLP108a,AVL08,AVL08j,AVL08j_pct
5813049045,AVLP108a,AVL08,AVL08j,AVL08j_pct
982343007,AVLP108b,AVL08,AVL08j,AVL08k_pct
982684071,AVLP108b,AVL08,AVL08j,AVL08k_pct
1137504126,AVLP108b,AVL08,AVL08j,AVL08k_pct
1229879796,AVLP108b,AVL08,AVL08j,AVL08k_pct
5813070171,AVLP108b,AVL08,AVL08j,AVL08k_pct
578837220,AVLP108c,AVL08,AVL08j,AVL08ob_pct
642642309,AVLP108c,AVL08,AVL08j,AVL08ob_pct
704699697,AVLP108d,AVL08,AVL08j,AVL08oc_pct
949537961,AVLP108d,AVL08,AVL08j,AVL08oc_pct
5813069087,AVLP108d,AVL08,AVL08j,AVL08oc_pct
610920670,AVLP108e,AVL08,AVL08j,AVL08os_pct
672982133,AVLP108e,AVL08,AVL08j,AVL08os_pct
736757366,AVLP108e,AVL08,AVL08j,AVL08os_pct
951640635,AVLP108e,AVL08,AVL08j,AVL08os_pct
826416797,AVLP108f,AVL08,AVL08j,AVL08v_pct
888491795,AVLP108f,AVL08,AVL08j,AVL08v_pct
297860327,AVLP108g,AVL08,AVL08j,AVL08y_pct
1009893717,AVLP108g,AVL08,AVL08j,AVL08y_pct
484006079,AVLP109a,AVL08,AVL08m,AVL08oo_pct
484014387,AVLP109a,AVL08,AVL08m,AVL08oo_pct
515049524,AVLP109a,AVL08,AVL08m,AVL08oo_pct
1230216845,AVLP109b,AVL08,AVL08m,AVL08or_pct
766730917,AVLP109c,AVL08,AVL08m,AVL08p_a_pct
828795703,AVLP109c,AVL08,AVL08m,AVL08p_a_pct
516409549,AVLP109d,AVL08,AVL08m,AVL08p_b_pct
547439565,AVLP109d,AVL08,AVL08m,AVL08p_b_pct
735699469,AVLP109d,AVL08,AVL08m,AVL08p_b_pct
766734991,AVLP109d,AVL08,AVL08m,AVL08p_b_pct
1512246869,AVLP109d,AVL08,AVL08m,AVL08p_b_pct
1169173428,AVLP109e,AVL08,AVL08m,AVL08u_pct
1169182259,AVLP109e,AVL08,AVL08m,AVL08u_pct
5901203462,AVLP109e,AVL08,AVL08m,AVL08u_pct
297528119,AVLP110a,AVL08,AVL08i,AVL08i_pct
297869179,AVLP110a,AVL08,AVL08i,AVL08i_pct
734677385,AVLP111a,AVL08,AVL08l,AVL08n_pct
921935093,AVLP111b,AVL08,AVL08l,AVL08op_pct
484359937,AVLP111c,AVL08,AVL08l,AVL08oq_pct
1012289976,AVLP112a,AVL09,AVL09b,AVL09ob_pct
1168487385,AVLP113a,AVL09,AVL09d,AVL09oc_pct
5813010488,AVLP113b,AVL09,AVL09d,AVL09om_pct
857793013,AVLP114a,AVL09,AVL09c,AVL09v_pct
922595498,AVLP115a,AVL09,AVL09a,AVL09f_pct
1292971921,AVLP115a,AVL09,AVL09a,AVL09f_pct
1322051647,AVLP115b,AVL09,AVL09a,AVL09or_pct
1721758360,AVLP116a,AVL10,AVL10g,AVL10m_pct
1753453311,AVLP116a,AVL10,AVL10g,AVL10m_pct
1912647511,AVLP116a,AVL10,AVL10g,AVL10m_pct
1917767850,AVLP116a,AVL10,AVL10g,AVL10m_pct
1978849252,AVLP116a,AVL10,AVL10g,AVL10m_pct
5813000199,AVLP116a,AVL10,AVL10g,AVL10m_pct
1753116913,AVLP116b,AVL10,AVL10g,AVL10oh_pct
1753449224,AVLP116b,AVL10,AVL10g,AVL10oh_pct
1824334786,AVLP116c,AVL10,AVL10g,AVL10oi_pct
1753449164,AVLP116d,AVL10,AVL10g,AVL10oo_pct
1785827281,AVLP116d,AVL10,AVL10g,AVL10oo_pct
5813054882,AVLP116d,AVL10,AVL10g,AVL10oo_pct
2099889350,AVLP116e,AVL10,AVL10g,AVL10y_pct
1635397292,AVLP116f,AVL10,AVL10g,AVL10z_pct
5813094802,AVLP116f,AVL10,AVL10g,AVL10z_pct
1200209058,AVLP117a,AVL10,AVL10k,AVL10g_pct
1262278858,AVLP117a,AVL10,AVL10k,AVL10g_pct
1293309124,AVLP117a,AVL10,AVL10k,AVL10g_pct
1633333063,AVLP117a,AVL10,AVL10k,AVL10g_pct
5813070362,AVLP117a,AVL10,AVL10k,AVL10g_pct
797075463,AVLP117b,AVL10,AVL10k,AVL10i_pct
1292286082,AVLP117b,AVL10,AVL10k,AVL10i_pct
890524529,AVLP117c,AVL10,AVL10k,AVL10oa_pct
672593764,AVLP117d,AVL10,AVL10k,AVL10ob_pct
921589471,AVLP117e,AVL10,AVL10k,AVL10oc_pct
1168833413,AVLP117f,AVL10,AVL10k,AVL10p_pct
1478491581,AVLP117f,AVL10,AVL10k,AVL10p_pct
1509521212,AVLP117f,AVL10,AVL10k,AVL10p_pct
1417457582,AVLP117g,AVL10,AVL10k,AVL10s_pct
1664363803,AVLP117g,AVL10,AVL10k,AVL10s_pct
1474088775,AVLP117h,AVL10,AVL10k,AVL10t_pct
1479847174,AVLP117h,AVL10,AVL10k,AVL10t_pct
1536157927,AVLP117h,AVL10,AVL10k,AVL10t_pct
1349685300,AVLP117i,AVL10,AVL10k,AVL10u_pct
5812991183,AVLP117i,AVL10,AVL10k,AVL10u_pct
1479518734,AVLP117j,AVL10,AVL10k,AVL10v_pct
5813069320,AVLP117j,AVL10,AVL10k,AVL10v_pct
796733475,AVLP117k,AVL10,AVL10k,AVL10x_pct
1320597959,AVLP117k,AVL10,AVL10k,AVL10x_pct
1448118399,AVLP117k,AVL10,AVL10k,AVL10x_pct
1446100318,AVLP118a,AVL10,AVL10e,AVL10k_pct
5813054376,AVLP118a,AVL10,AVL10e,AVL10k_pct
1352335144,AVLP118b,AVL10,AVL10e,AVL10od_pct
829154825,AVLP119a,AVL10,AVL10j,AVL10e_pct
889852017,AVLP119a,AVL10,AVL10j,AVL10e_pct
921576508,AVLP119a,AVL10,AVL10j,AVL10e_pct
1411336347,AVLP119a,AVL10,AVL10j,AVL10e_pct
5813041323,AVLP119a,AVL10,AVL10j,AVL10e_pct
1693719111,AVLP120a,AVL10,AVL10f,AVL10og_pct
950544340,AVLP121a,AVL11,AVL11c,AVL11oa_pct
1757797015,AVLP121a,AVL11,AVL11c,AVL11oa_pct
1136788088,AVLP121b,AVL11,AVL11c,AVL11u_pct
1669125322,AVLP121b,AVL11,AVL11c,AVL11u_pct
1137499637,AVLP122a,AVL11,AVL11n,AVL11c_pct
1167118856,AVLP122a,AVL11,AVL11n,AVL11c_pct
1229197633,AVLP122a,AVL11,AVL11n,AVL11c_pct
735733975,AVLP122b,AVL11,AVL11n,AVL11e_pct
1138518446,AVLP122b,AVL11,AVL11n,AVL11e_pct
1354368623,AVLP122b,AVL11,AVL11n,AVL11e_pct
1479156699,AVLP122b,AVL11,AVL11n,AVL11e_pct
1512587785,AVLP122b,AVL11,AVL11n,AVL11e_pct
978855713,AVLP122c,AVL11,AVL11n,AVL11ob_pct
1290253312,AVLP122c,AVL11,AVL11n,AVL11ob_pct
1480516899,AVLP122d,AVL11,AVL11n,AVL11oc_pct
1508144735,AVLP122d,AVL11,AVL11n,AVL11oc_pct
1480171213,AVLP122e,AVL11,AVL11n,AVL11w_pct
1540877021,AVLP122e,AVL11,AVL11n,AVL11w_pct
5812991176,AVLP122e,AVL11,AVL11n,AVL11w_pct
1199225061,AVLP122f,AVL11,AVL11n,AVL11x_pct
1291638853,AVLP122f,AVL11,AVL11n,AVL11x_pct
1445130240,AVLP123a,AVL11,AVL11f,AVL11oe_pct
1569519432,AVLP123a,AVL11,AVL11f,AVL11oe_pct
1451889472,AVLP123b,AVL11,AVL11f,AVL11oz_pct
1450167207,AVLP123c,AVL11,AVL11f,AVL11p_pct
1542237002,AVLP123c,AVL11,AVL11f,AVL11p_pct
5901195292,AVLP123c,AVL11,AVL11f,AVL11p_pct
1389142287,AVLP123d,AVL11,AVL11f,AVL11z_pct
1419136775,AVLP123d,AVL11,AVL11f,AVL11z_pct
5813108983,AVLP123d,AVL11,AVL11f,AVL11z_pct
5901219180,AVLP124a,AVL11,AVL11m,AVL11od_pct
1447431073,AVLP125a,AVL11,AVL11g,AVL11q_pct
1507812837,AVLP126a,AVL11,AVL11e,AVL11m_pct
1419136956,AVLP126b,AVL11,AVL11e,AVL11n_pct
1447093754,AVLP126b,AVL11,AVL11e,AVL11n_pct
950885567,AVLP126c,AVL11,AVL11e,AVL11os_pct
950881138,AVLP127a,AVL11,AVL11d,AVL11k_pct
1229862274,AVLP127a,AVL11,AVL11d,AVL11k_pct
1414712300,AVLP128a,AVL11,AVL11h,AVL11oq_pct
1570901776,AVLP128a,AVL11,AVL11h,AVL11oq_pct
1450875637,AVLP128b,AVL11,AVL11h,AVL11r_a_pct
1508128473,AVLP128b,AVL11,AVL11h,AVL11r_a_pct
1569209515,AVLP128b,AVL11,AVL11h,AVL11r_a_pct
1450568327,AVLP128c,AVL11,AVL11h,AVL11r_b_pct
1508127542,AVLP128c,AVL11,AVL11h,AVL11r_b_pct
1508132976,AVLP128c,AVL11,AVL11h,AVL11r_b_pct
1537807327,AVLP128c,AVL11,AVL11h,AVL11r_b_pct
1570866455,AVLP128c,AVL11,AVL11h,AVL11r_b_pct
1448142556,AVLP129a,AVL11,AVL11i,AVL11s_pct
1511240113,AVLP129a,AVL11,AVL11i,AVL11s_pct
1041931156,AVLP130a,AVL11,AVL11p,AVL11g_pct
1382667382,AVLP130a,AVL11,AVL11p,AVL11g_pct
5813082781,AVLP130a,AVL11,AVL11p,AVL11g_pct
1168193427,AVLP130b,AVL11,AVL11p,AVL11h_a_pct
1228860966,AVLP130b,AVL11,AVL11p,AVL11h_a_pct
1260237061,AVLP130c,AVL11,AVL11p,AVL11h_b_pct
1260237339,AVLP130c,AVL11,AVL11p,AVL11h_b_pct
1226793835,AVLP130d,AVL11,AVL11p,AVL11y_a_pct
1352315133,AVLP130d,AVL11,AVL11p,AVL11y_a_pct
2376180863,AVLP130d,AVL11,AVL11p,AVL11y_a_pct
1166778367,AVLP130e,AVL11,AVL11p,AVL11y_b_pct
5813069489,AVLP130e,AVL11,AVL11p,AVL11y_b_pct
5901219320,AVLP130e,AVL11,AVL11p,AVL11y_b_pct
1383379730,AVLP130f,AVL11,AVL11p,AVL11y_c_pct
5813056622,AVLP130f,AVL11,AVL11p,AVL11y_c_pct
1137503987,AVLP131a,AVL11,AVL11o,AVL11f_pct
1480525278,AVLP131a,AVL11,AVL11o,AVL11f_pct
1535471736,AVLP132a,AVL11,AVL11j,AVL11or_pct
1597213470,AVLP132a,AVL11,AVL11j,AVL11or_pct
1478487190,AVLP132b,AVL11,AVL11j,AVL11t_pct
1541242980,AVLP132b,AVL11,AVL11j,AVL11t_pct
669856713,AVLP133a,AVL11,AVL11a,AVL11a_pct
1289213295,AVLP134a,AVL11,AVL11l,AVL11j_pct
1380979698,AVLP134a,AVL11,AVL11l,AVL11j_pct
1226789202,AVLP134b,AVL11,AVL11l,AVL11op_pct
1383016399,AVLP134b,AVL11,AVL11l,AVL11op_pct
1196816048,AVLP135a,AVL11,AVL11k,AVL11i_pct
797442049,AVLP136a,AVL11,AVL11b,AVL11b_pct
979286788,AVLP137a,AVL12,AVL12b,AVL12b_pct
981627104,AVLP137a,AVL12,AVL12b,AVL12b_pct
981976338,AVLP137a,AVL12,AVL12b,AVL12b_pct
5901193389,AVLP138a,AVL12,AVL12a,AVL12a_pct
1324028712,AVLP139a,AVL13,AVL13g,AVL13p_pct
1290943306,AVLP140a,AVL13,AVL13l,AVL13f_pct
1321982689,AVLP140a,AVL13,AVL13l,AVL13f_pct
1321642426,AVLP140b,AVL13,AVL13l,AVL13oa_pct
1414746150,AVLP141a,AVL13,AVL13m,AVL13g_pct
1478879340,AVLP141a,AVL13,AVL13m,AVL13g_pct
1479225680,AVLP141a,AVL13,AVL13m,AVL13g_pct
1478802798,AVLP141b,AVL13,AVL13m,AVL13j_pct
1479825087,AVLP141b,AVL13,AVL13m,AVL13j_pct
1606010743,AVLP141b,AVL13,AVL13m,AVL13j_pct
1602247856,AVLP141c,AVL13,AVL13m,AVL13oc_pct
1635354529,AVLP141c,AVL13,AVL13m,AVL13oc_pct
1382343196,AVLP141d,AVL13,AVL13m,AVL13of_pct
1576379806,AVLP141d,AVL13,AVL13m,AVL13of_pct
1480520765,AVLP141e,AVL13,AVL13m,AVL13og_pct
1480520817,AVLP141e,AVL13,AVL13m,AVL13og_pct
1478487101,AVLP141f,AVL13,AVL13m,AVL13y_pct
1480179511,AVLP141f,AVL13,AVL13m,AVL13y_pct
1480521237,AVLP141f,AVL13,AVL13m,AVL13y_pct
609548390,AVLP142a,AVL13,AVL13f,AVL13s_pct
1043113043,AVLP143a,AVL13,AVL13c,AVL13m_pct
1043731200,AVLP143a,AVL13,AVL13c,AVL13m_pct
579510789,AVLP144a,AVL13,AVL13e,AVL13r_pct
455439723,AVLP145a,AVL13,AVL13d,AVL13q_pct
1443041217,AVLP146a,AVL13,AVL13k,AVL13e_a_pct
1474084639,AVLP146a,AVL13,AVL13k,AVL13e_a_pct
1167542031,AVLP146b,AVL13,AVL13k,AVL13e_c_pct
1199910583,AVLP146b,AVL13,AVL13k,AVL13e_c_pct
1503754813,AVLP146b,AVL13,AVL13k,AVL13e_c_pct
1167537600,AVLP146c,AVL13,AVL13k,AVL13ob_pct
1511888459,AVLP146d,AVL13,AVL13k,AVL13od_pct
1288530238,AVLP146e,AVL13,AVL13k,AVL13oe_pct
5813053966,AVLP146e,AVL13,AVL13k,AVL13oe_pct
