"bodyid","type","cbf","m.type","c.type","cbf.change","class","cell.type","ItoLee_Hemilineage","Hartenstein_Hemilineage","FAFB.match","FAFB.match.quality","LM.match","LM.match.quality","published","type.change","pnt","is.lhn","connectivity.type","layer","ct.layer","User"
5813021728,"SIP031b","PDL15","PDL15b","PDL15t_pct","FALSE","LHN","LHPD2a4","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2a4a",4.66452991452991,4,"flyconnectome"
449205588,"SIP031c","PDL15","PDL15b","PDL15u_a_pct","FALSE","LHN","LHPD2a4","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2a4b",4.2524064171123,4,""
768192947,"SIP031c","PDL15","PDL15b","PDL15u_a_pct","FALSE","LHN","LHPD2a4","VLPd&p1_dorsal","DPLl2_posterior","none","none","Cha-F-100453","good",TRUE,FALSE,"LHPD2",TRUE,"LHPD2a4b",3.9978835978836,4,""
417834021,"SIP031d","PDL15","PDL15b","PDL15u_b_pct","FALSE","LHN","LHPD2a4","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2a4c",4.06129032258065,4,""
449205611,"SIP031d","PDL15","PDL15b","PDL15u_b_pct","FALSE","LHN","LHPD2a4","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2a4c",4.29334787350055,4,""
509928512,"SIP032a","PDL15","PDL15c","PDL15i_pct","FALSE","LHN","LHPD2b1","VLPd&p1_dorsal","DPLl2_posterior","none","none","Cha-F-800096","good",TRUE,FALSE,"LHPD2",TRUE,"LHPD2b1b",3.05223880597015,3,""
548872750,"SIP032a","PDL15","PDL15c","PDL15i_pct","FALSE","LHN","LHPD2b1","VLPd&p1_dorsal","DPLl2_posterior","3345012","good","121015c0","medium",TRUE,FALSE,"LHPD2",TRUE,"LHPD2b1b",2.82062298603652,3,""
5813089504,"SIP032a","PDL15","PDL15c","PDL15i_pct","FALSE","LHN","LHPD2b1","VLPd&p1_dorsal","DPLl2_posterior","none","none","37G11#5","medium",TRUE,FALSE,"LHPD2",TRUE,"LHPD2b1b",3.14437367303609,3,"AJ"
325458991,"SLP162a","PDL07","PDL07g","PDL07n_pct","FALSE","LHN","LHPD1b1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",FALSE,FALSE,"LHPD1",TRUE,"LHPD1b1",2.63240223463687,3,""
325460206,"SLP162a","PDL07","PDL07g","PDL07n_pct","FALSE","LHN","LHPD1b1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",FALSE,FALSE,"LHPD1",TRUE,"LHPD1b1",3.13647058823529,3,""
5813009749,"SLP162a","PDL07","PDL07g","PDL07n_pct","FALSE","LHN","LHPD1b1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",FALSE,FALSE,"LHPD1",TRUE,"LHPD1b1",2.95867768595041,3,"AJ"
5813035117,"SLP162a","PDL07","PDL07g","PDL07n_pct","FALSE","LHN","LHPD1b1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",FALSE,FALSE,"LHPD1",TRUE,"LHPD1b1",3.42621015348288,3,"AJ"
359568460,"SLP163a","PDL07","PDL07e","PDL07f_pct","FALSE","LHN","LHPD1d1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",FALSE,FALSE,"LHPD1",TRUE,"LHPD1d1",3.95195530726257,3,""
420977956,"SLP163a","PDL07","PDL07e","PDL07f_pct","FALSE","LHN","LHPD1d1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",FALSE,FALSE,"LHPD1",TRUE,"LHPD1d1",4.0508658008658,3,""
5813043073,"SLP163a","PDL07","PDL07e","PDL07f_pct","FALSE","LHN","LHPD1d1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",FALSE,FALSE,"LHPD1",TRUE,"LHPD1d1",3.81788440567066,3,"AJ"
267223027,"SLP164a","PDL07","PDL07f","PDL07j_pct","FALSE","LHN","LHPD1a1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",TRUE,FALSE,"LHPD1",TRUE,"LHPD1a1",4.79912184412733,4,""
297520036,"SLP164a","PDL07","PDL07f","PDL07j_pct","FALSE","LHN","LHPD1a1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",TRUE,FALSE,"LHPD1",TRUE,"LHPD1a1",4.57461024498886,4,""
297524212,"SLP164a","PDL07","PDL07f","PDL07j_pct","FALSE","LHN","LHPD1a1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",TRUE,FALSE,"LHPD1",TRUE,"LHPD1a1",4.3072625698324,4,""
330259272,"SLP164a","PDL07","PDL07f","PDL07j_pct","FALSE","LHN","LHPD1a1","SLPad1_posterior","DPLl3_posterior","none","none","fru-M-600135","good",TRUE,FALSE,"LHPD1",TRUE,"LHPD1a1",4.68362831858407,4,""
5813009445,"SLP164a","PDL07","PDL07f","PDL07j_pct","FALSE","LHN","LHPD1a1","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD1",TRUE,"LHPD1a1",4.72216097023153,4,"AJ"
5813009497,"SLP164a","PDL07","PDL07f","PDL07j_pct","FALSE","LHN","LHPD1a1","SLPad1_posterior","DPLl3_posterior","none","none","none","none",TRUE,FALSE,"LHPD1",TRUE,"LHPD1a1",3.60246360582307,4,"AJ"
5813019487,"SLP164a","PDL07","PDL07f","PDL07j_pct","FALSE","LHN","LHPD1a1","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD1",TRUE,"LHPD1a1",4.81410974244121,4,"AJ"
5813040707,"SLP164a","PDL07","PDL07f","PDL07j_pct","FALSE","LHN","LHPD1a1","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD1",TRUE,"LHPD1a1",4.8089519650655,4,"AJ"
483025951,"SLP168a","PDL07","PDL07m","PDL07c_pct","FALSE","LHN","LHPD1e1","primary","primary","none","none","none","none",FALSE,FALSE,"LHPD1",TRUE,"LHPD1e1",3.91266375545852,3,""
358899943,"SLP254b","PDL26","PDL26i","PDL26oe_pct","FALSE","LHN","LHPD2f1","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2f1",3.94065934065934,3,""
642387793,"SMP137a","PDL06","PDL06m","PDL06lm_pct","FALSE","LHN","LHPD2c5","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",FALSE,FALSE,"LHPD2",TRUE,"LHPD2c5",4.3969298245614,4,""
644761952,"SMP137a","PDL06","PDL06m","PDL06lm_pct","FALSE","LHN","LHPD2c5","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",FALSE,FALSE,"LHPD2",TRUE,"LHPD2c5",4.10571736785329,4,""
576502536,"SMP142c","PDL06","PDL06i","PDL06om_pct","FALSE","LHN","LHPD2c7","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",FALSE,FALSE,"LHPD2",TRUE,"LHPD2c7",4.45493107104984,4,""
579234980,"SMP142c","PDL06","PDL06i","PDL06om_pct","FALSE","LHN","LHPD2c7","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",FALSE,FALSE,"LHPD2",TRUE,"LHPD2c7",4.57234726688103,4,""
356429209,"SMP156b","PDL15","PDL15j","PDL15oc_pct","FALSE","LHN","LHPD2b1","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2b1c",3.74030172413793,3,""
418516266,"SMP157b","PDL15","PDL15l","PDL15g_pct","FALSE","LHN","LHPD2c2","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2c2",4.55671296296296,4,""
540967864,"SMP157b","PDL15","PDL15l","PDL15g_pct","FALSE","LHN","LHPD2c2","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2c2",4.06111111111111,4,""
674096140,"SMP157b","PDL15","PDL15l","PDL15g_pct","FALSE","LHN","LHPD2c2","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2c2",4.91864406779661,4,""
703702863,"SMP157b","PDL15","PDL15l","PDL15g_pct","FALSE","LHN","LHPD2c2","VLPd&p1_dorsal","DPLl2_posterior","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2c2",4.03183315038419,4,""
5813021615,"aMe23",NA,NA,NA,"FALSE","LHN","LHPD2d1","primary","primary","none","none","none","none",TRUE,FALSE,"LHPD2",TRUE,"LHPD2d1",3.5880469583778,3,"SF"
574351760,"LH079a","PDL11","PDL11m","PDL11j_pct","FALSE","LHN","LHPD4d2","SLPpm1","DPLm1","none","none","none","none",FALSE,FALSE,"LHPD4",TRUE,"LHPD4d2a",2.45980707395498,2,""
5813057881,"LH079a","PDL11","PDL11m","PDL11j_pct","FALSE","LHN","LHPD4d2","SLPpm1","DPLm1","none","none","none","none",FALSE,FALSE,"LHPD4",TRUE,"LHPD4d2a",2.5479302832244,2,"AJ"
542656552,"LH079b","PDL11","PDL11m","PDL11of_pct","FALSE","LHN","LHPD4a1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4a1",2.47748691099476,2,""
573346248,"LH079b","PDL11","PDL11m","PDL11of_pct","FALSE","LHN","LHPD4a1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4a1",2.48034006376196,2,""
573354832,"LH079b","PDL11","PDL11m","PDL11of_pct","FALSE","LHN","LHPD4a1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4a1",2.62772925764192,2,""
574028395,"LH079b","PDL11","PDL11m","PDL11of_pct","FALSE","LHN","LHPD4a1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4a1",2.41320553780618,2,""
542297875,"LH079c","PDL11","PDL11m","PDL11op_pct","FALSE","LHN","LHPD4a2","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4a2",2.31382978723404,2,""
572650888,"LH079c","PDL11","PDL11m","PDL11op_pct","FALSE","LHN","LHPD4a2","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4a2",2.28038379530917,2,""
359891881,"LH080a","PDL11","PDL11o","PDL11m_pct","FALSE","LHN","LHPD4e1","SLPpm1","DPLm1","none","none","Gad1-F-000285","good",TRUE,FALSE,"LHPD4",TRUE,"LHPD4e1a",2.92723263506064,2,""
5813046968,"LH080a","PDL11","PDL11o","PDL11m_pct","FALSE","LHN","LHPD4e1","SLPpm1","DPLm1","none","none","Gad1-F-100218","good",TRUE,FALSE,"LHPD4",TRUE,"LHPD4e1a",2.9284940411701,2,"AJ"
421641859,"LH081a","PDL11","PDL11n","PDL11k_pct","FALSE","LHN","LHPD4c1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4c1",3.13684210526316,3,""
386825720,"LH083a","PDL13","PDL13g","PDL13f_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3a4a",2.60898876404494,2,""
480918798,"LH083a","PDL13","PDL13g","PDL13f_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3a4a",2.22536687631027,2,""
511267109,"LH083a","PDL13","PDL13g","PDL13f_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3a4a",2.33997901364113,2,""
511267220,"LH083a","PDL13","PDL13g","PDL13f_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3a4a",2.29822732012513,2,""
386821081,"LH083b","PDL13","PDL13g","PDL13od_pct","FALSE","LHN","LHPD3a2","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a2a",2.20785935884178,2,""
480922968,"LH083b","PDL13","PDL13g","PDL13od_pct","FALSE","LHN","LHPD3a2","LHd2_dorsal","DPLm2_dorsal","4182038","good","L1749#3","good",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a2a",2.32624867162593,2,""
511608576,"LH083b","PDL13","PDL13g","PDL13od_pct","FALSE","LHN","LHPD3a2","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a2a",2.79113185530922,2,""
356131764,"LH083c","PDL13","PDL13g","PDL13of_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3a4b",2.26836734693878,2,""
448225646,"LH083c","PDL13","PDL13g","PDL13of_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","L1749#9","good",FALSE,FALSE,"LHPD3",TRUE,"LHPD3a4b",2.34760448521916,2,""
510926056,"LH083c","PDL13","PDL13g","PDL13of_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3a4b",2.24570273003033,2,""
5813035164,"LH083c","PDL13","PDL13g","PDL13of_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3a4b",2.21196754563894,2,"AJ"
480577749,"LH083d","PDL13","PDL13g","PDL13og_pct","FALSE","LHN","LHPD3a3","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a3a",2.15050505050505,2,""
572650358,"LH083d","PDL13","PDL13g","PDL13og_pct","FALSE","LHN","LHPD3a3","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a3a",2.16255144032922,2,""
479917027,"LH083e","PDL13","PDL13g","PDL13r_pct","FALSE","LHN","LHPD3a2","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a2b",2.37973273942094,2,""
480577646,"LH083e","PDL13","PDL13g","PDL13r_pct","FALSE","LHN","LHPD3a2","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a2b",2.37284482758621,2,""
574364525,"LH083e","PDL13","PDL13g","PDL13r_pct","FALSE","LHN","LHPD3a2","LHd2_dorsal","DPLm2_dorsal","none","none","L1749#3","medium",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a2b",2.59495060373216,2,""
417186612,"LH084a","PDL13","PDL13i","PDL13g_pct","FALSE","LHN","LHPD3a5","LHd2_dorsal","DPLm2_dorsal","none","none","Cha-F-500011","good",FALSE,TRUE,"LHPD3",TRUE,"LHPD3a5",2.12,2,""
510934715,"LH084a","PDL13","PDL13i","PDL13g_pct","FALSE","LHN","LHPD3a5","LHd2_dorsal","DPLm2_dorsal","3481901","good","Cha-F-400165","medium",FALSE,TRUE,"LHPD3",TRUE,"LHPD3a5",2.4620320855615,2,""
511271342,"LH084a","PDL13","PDL13i","PDL13g_pct","FALSE","LHN","LHPD3a4","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,TRUE,"LHPD3",TRUE,"LHPD3a4c",2.30597014925373,2,""
758178605,"LH084a","PDL13","PDL13i","PDL13g_pct","FALSE","LHN","LHPD3a5","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,TRUE,"LHPD3",TRUE,"LHPD3a5",2.12321792260692,2,""
386825792,"LH084b","PDL13","PDL13i","PDL13oc_pct","FALSE","LHN","LHPD3a3","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a3b",2.34827945776851,2,""
511616870,"LH084b","PDL13","PDL13i","PDL13oc_pct","FALSE","LHN","LHPD3a3","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a3b",2.15890688259109,2,""
386825636,"LH084c","PDL13","PDL13i","PDL13oe_pct","FALSE","LHN","LHPD3a3","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a3c",2.49202975557917,2,""
356467849,"LH084d","PDL13","PDL13i","PDL13u_pct","FALSE","LHN","LHPD3a1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a1",2.69504310344828,2,""
386825553,"LH084d","PDL13","PDL13i","PDL13u_pct","FALSE","LHN","LHPD3a1","LHd2_dorsal","DPLm2_dorsal","none","none","L876#7","medium",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a1",3.10917030567686,2,""
417186656,"LH084d","PDL13","PDL13i","PDL13u_pct","FALSE","LHN","LHPD3a1","LHd2_dorsal","DPLm2_dorsal","none","none","L876#4","medium",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a1",2.7937701396348,2,""
418865948,"LH084d","PDL13","PDL13i","PDL13u_pct","FALSE","LHN","LHPD3a1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a1",2.85010706638116,2,""
479917037,"LH084d","PDL13","PDL13i","PDL13u_pct","FALSE","LHN","LHPD3a1","LHd2_dorsal","DPLm2_dorsal","none","none","L1749#10","medium",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a1",2.63258785942492,2,""
480581806,"LH084d","PDL13","PDL13i","PDL13u_pct","FALSE","LHN","LHPD3a1","LHd2_dorsal","DPLm2_dorsal","none","none","L194#1","medium",TRUE,FALSE,"LHPD3",TRUE,"LHPD3a1",2.64446831364125,2,""
510317265,"LH098b","PDM30","PDM30b","PDM30g_pct","FALSE","LHN","LHPD4d1","SLPpm1","DPLm1","none","none","Gad1-F-900054","medium",TRUE,FALSE,"LHPD4",TRUE,"LHPD4d1",2.47685683530678,2,""
547129228,"LH098c","PDM30","PDM30b","PDM30j_pct","FALSE","LHN","LHPD4d2","SLPpm1","DPLm1","none","none","none","none",FALSE,FALSE,"LHPD4",TRUE,"LHPD4d2b",2.53275109170306,2,""
359214479,"LH099a","PDM30","PDM30a","PDM30f_pct","FALSE","LHN","LHPD4e1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4e1b",2.78739316239316,2,""
610601810,"PLP108a","PDM30","PDM30g","PDM30c_pct","FALSE","LHN","LHPD4f1","SLPpm1","DPLm1","none","none","none","none",FALSE,FALSE,"LHPD4",TRUE,"LHPD4f1",4.9798087141339,4,""
543053986,"SLP187a","PDL11","PDL11l","PDL11i_pct","FALSE","LHN","LHPD4b1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4b1",3.97785547785548,3,""
604429310,"SLP187a","PDL11","PDL11l","PDL11i_pct","FALSE","LHN","LHPD4b1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4b1",2.59364731653888,3,""
607152422,"SLP187a","PDL11","PDL11l","PDL11i_pct","FALSE","LHN","LHPD4b1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4b1",2.73173515981735,3,""
5813012782,"SLP187a","PDL11","PDL11l","PDL11i_pct","FALSE","LHN","LHPD4b1","SLPpm1","DPLm1","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4b1",3.14886363636364,3,"AJ"
294424196,"SLP201a","PDL13","PDL13o","PDL13ob_pct","FALSE","LHN","LHPD3h1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3h1",3.43501611170784,3,""
355816896,"SLP204a","PDL13","PDL13m","PDL13m_pct","FALSE","LHN","LHPD3e1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3e1",3.10979547900969,3,""
356136008,"SLP204a","PDL13","PDL13m","PDL13m_pct","FALSE","LHN","LHPD3e1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3e1",3.95796460176991,3,""
417190793,"SLP204a","PDL13","PDL13m","PDL13m_pct","FALSE","LHN","LHPD3e1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3e1",3.05820105820106,3,""
5812980250,"SLP204a","PDL13","PDL13m","PDL13m_pct","FALSE","LHN","LHPD3e1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3e1",3.20320855614973,3,"AJ"
326475920,"SLP206a","PDL13","PDL13h","PDL13h_pct","FALSE","LHN","LHPD3b3","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,TRUE,"LHPD3",TRUE,"LHPD3b3",2.73094170403587,2,""
386821054,"SLP206a","PDL13","PDL13h","PDL13h_pct","FALSE","LHN","LHPD3a2","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,TRUE,"LHPD3",TRUE,"LHPD3a2c",3.01334951456311,2,""
390223560,"SLP206a","PDL13","PDL13h","PDL13h_pct","FALSE","LHN","LHPD3b3","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,TRUE,"LHPD3",TRUE,"LHPD3b3",2.6978021978022,2,""
294432626,"SLP206b","PDL13","PDL13h","PDL13q_pct","FALSE","LHN","LHPD3b2","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3b2",2.87159956474429,2,""
295443724,"SLP206b","PDL13","PDL13h","PDL13q_pct","FALSE","LHN","LHPD3b2","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3b2",2.96459227467811,2,""
356486199,"SLP206c","PDL13","PDL13h","PDL13w_pct","FALSE","LHN","LHPD3b1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3b1a",3.80721393034826,3,""
358865451,"SLP206c","PDL13","PDL13h","PDL13w_pct","FALSE","LHN","LHPD3b1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3b1a",2.4626218851571,3,""
326137566,"SLP206d","PDL13","PDL13h","PDL13y_pct","FALSE","LHN","LHPD3b1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3b1b",3.16448801742919,3,""
5812980270,"SLP206d","PDL13","PDL13h","PDL13y_pct","FALSE","LHN","LHPD3b1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3b1b",3.20258620689655,3,"AJ"
5813011024,"SLP207a","PDL13","PDL13c","PDL13b_pct","FALSE","LHN","LHPD3c1","LHd2_dorsal","DPLm2_dorsal","none","none","Cha-F-100103","medium",TRUE,FALSE,"LHPD3",TRUE,"LHPD3c1",2.93254817987152,2,"AJ"
5813012781,"SLP208a","PDL13","PDL13a","PDL13la_pct","FALSE","LHN","LHPD3g1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3g1",3.26886291179596,3,"AJ"
387516191,"SLP209a","PDL13","PDL13d","PDL13c_pct","FALSE","LHN","LHPD3f1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3f1",4.27563395810364,4,""
418897332,"SLP209a","PDL13","PDL13d","PDL13c_pct","FALSE","LHN","LHPD3f1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3f1",4.65011286681716,4,""
510623727,"SLP209a","PDL13","PDL13d","PDL13c_pct","FALSE","LHN","LHPD3f1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",FALSE,FALSE,"LHPD3",TRUE,"LHPD3f1",4.92768361581921,4,""
356468264,"SLP210a","PDL13","PDL13b","PDL13a_pct","FALSE","LHN","LHPD3d1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3d1",3.8298800436205,3,""
418888552,"SLP210a","PDL13","PDL13b","PDL13a_pct","FALSE","LHN","LHPD3d1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3d1",3.36875664187035,3,""
418892691,"SLP210a","PDL13","PDL13b","PDL13a_pct","FALSE","LHN","LHPD3d1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3d1",3.38777660695469,3,""
510623836,"SLP210a","PDL13","PDL13b","PDL13a_pct","FALSE","LHN","LHPD3d1","LHd2_dorsal","DPLm2_dorsal","none","none","none","none",TRUE,FALSE,"LHPD3",TRUE,"LHPD3d1",3.64583333333333,3,""
390590450,"SMP306c","PDM24","PDM24g","PDM24p_pct","FALSE","LHN","LHPD4g1","unknown","unknown","none","none","none","none",TRUE,FALSE,"LHPD4",TRUE,"LHPD4g1",4.2655737704918,4,""
478613576,"LH098a","PDM30","PDM30b","PDM30e_pct","FALSE","LHN","LHPD5e1","SLPad1","DPLl3","none","none","none","none",FALSE,FALSE,"LHPD5",TRUE,"LHPD5e1",2.38253638253638,2,""
639275368,"SIP050a","PDM11","PDM11i","PDM11od_pct","FALSE","LHN","LHPD5i1","VLPd&p1_anterior","DPLl2","none","none","none","none",FALSE,FALSE,"LHPD5",TRUE,"LHPD5i1",4.16770833333333,4,""
296199149,"SLP266c","PDM07","PDM07w","PDM07ov_pct","FALSE","LHN","LHPD5a1","SLPpm3","DPLc3","none","none","L1539#2","medium",TRUE,FALSE,"LHPD5",TRUE,"LHPD5a1",4.39599555061179,4,""
326888609,"SLP266c","PDM07","PDM07w","PDM07ov_pct","FALSE","LHN","LHPD5a1","SLPpm3","DPLc3","none","none","none","none",TRUE,FALSE,"LHPD5",TRUE,"LHPD5a1",4.04678998911861,4,""
484134987,"SLP266c","PDM07","PDM07w","PDM07ov_pct","FALSE","LHN","LHPD5a1","SLPpm3","DPLc3","none","none","none","none",TRUE,FALSE,"LHPD5",TRUE,"LHPD5a1",4.13404255319149,4,""
299272434,"SLP291a","PDM29","PDM29c","PDM29k_pct","FALSE","LHN","LHPD5k1","VLPd&p1_anterior","DPLl2","none","none","none","none",FALSE,FALSE,"LHPD5",TRUE,"LHPD5k1",3.72013274336283,3,""
514068564,"SMP247a","PDM10","PDM10j","PDM10oe_pct","FALSE","LHN","LHPD5b1","SLPpm3","DPLc3","none","none","none","none",TRUE,FALSE,"LHPD5",TRUE,"LHPD5b1",2.98612593383138,2,""
642409381,"SMP249a","PDM10","PDM10d","PDM10b_pct","FALSE","LHN","LHPD5g1","VLPd&p1_anterior","DPLl2","none","none","none","none",FALSE,FALSE,"LHPD5",TRUE,"LHPD5g1",4.22935779816514,4,""
